1992UltraNFLChrisMiller,1992UltraNFL,Chris Miller,0
1992UltraNFLReggieWhite,1992UltraNFL,Reggie White,0
1992PacificNFLBase,1992PacificNFL,Base,1
1992PacificNFLBobGriese,1992PacificNFL,Bob Griese,0
1992PacificNFLPickthePros,1992PacificNFL,Pick the Pros,0
1992PacificNFLPrismInserts,1992PacificNFL,Prism Inserts,0
1992PacificNFLStatisticalLeaders,1992PacificNFL,Statistical Leaders,0
1992PacificNFLSteveLargent,1992PacificNFL,Steve Largent,0
1992PinnacleNFLBase,1992PinnacleNFL,Base,1
1992PinnacleNFLTeam2000,1992PinnacleNFL,Team 2000,0
1992PinnacleNFLTeamPinnacle,1992PinnacleNFL,Team Pinnacle,0
1992ScoreNFLBase,1992ScoreNFL,Base,1
1992ScoreNFLDreamTeam,1992ScoreNFL,Dream Team,0
1992ScoreNFLGridironStars,1992ScoreNFL,Gridiron Stars,0
1992PlayoffNFLBase,1992PlayoffNFL,Base,1
1992ProLineNFLBase,1992ProLineNFL,Base,1
1992ProLineNFLCollectibles,1992ProLineNFL,Collectibles,0
1992ProLineNFLPortaitsQBGold,1992ProLineNFL,Portaits QB Gold,0
1992ProLineNFLPortraitsRookieGold,1992ProLineNFL,Portraits Rookie Gold,0
1992ProLineNFLPortraitsTeamNFL,1992ProLineNFL,Portraits Team NFL,0
1992ProLineNFLPortraitsWives,1992ProLineNFL,Portraits Wives,0
1992ProfilesNFLBase,1992ProfilesNFL,Base,1
1992ProsetNFLBase,1992ProsetNFL,Base,1
1992ProsetNFLEmmittSmithHolograms,1992ProsetNFL,Emmitt Smith Holograms,0
1992ProsetNFLGoldMVPs,1992ProsetNFL,Gold MVPs,0
1992ProsetNFLHOF2000,1992ProsetNFL,HOF 2000,0
1992SkyboxNFLBase,1992SkyboxNFL,Base,1
1992SkyboxNFLHolographs,1992SkyboxNFL,Holographs,0
1992BowmanNFLBase,1992BowmanNFL,Base,1
1992StadiumClubNFLBase,1992StadiumClubNFL,Base,1
1992StadiumClubNFLNo1DraftPicks,1992StadiumClubNFL,No 1 Draft Picks,1
1992StadiumClubNFLQBLegends,1992StadiumClubNFL,QB Legends,0
1992ToppsNFL1000YardClub,1992ToppsNFL,1000 Yard Club,0
1992ToppsNFLBase,1992ToppsNFL,Base,1
1992ToppsNFLGold,1992ToppsNFL,Gold,0
1992ToppsNFLNo1DraftPicks,1992ToppsNFL,No 1 Draft Picks,0
1992UpperDeckNFLBase,1992UpperDeckNFL,Base,1
1992UpperDeckNFLCoach'sReport,1992UpperDeckNFL,Coach's Report,0
1992UpperDeckNFLDanMarinoHeroes,1992UpperDeckNFL,Dan Marino Heroes,0
1992UpperDeckNFLFanimation,1992UpperDeckNFL,Fanimation,0
1992UpperDeckNFLGameBreakerHolograms,1992UpperDeckNFL,Game Breaker Holograms,0
1992UpperDeckNFLGold,1992UpperDeckNFL,Gold,0
1992UpperDeckNFLProBowl,1992UpperDeckNFL,Pro Bowl,0
1992UpperDeckNFLWalterPaytonHeroes,1992UpperDeckNFL,Walter Payton Heroes,0
1992WildcardNFLBase,1992WildcardNFL,Base,1
1992WildcardNFLFieldForce,1992WildcardNFL,Field Force,0
1992WildcardNFLProPicks,1992WildcardNFL,Pro Picks,0
1992WildcardNFLRedHotRookies,1992WildcardNFL,Red Hot Rookies,0
1992WildcardNFLRunningWildSilver,1992WildcardNFL,Running Wild Silver,0
1992WildcardNFLStatSmashers,1992WildcardNFL,Stat Smashers,0
1993ActionPackedNFL24KGold,1993ActionPackedNFL,24K Gold,0
1993ActionPackedNFLBase,1993ActionPackedNFL,Base,1
1993ActionPackedNFLMovingTargets,1993ActionPackedNFL,Moving Targets,0
1993ActionPackedNFLQBClub,1993ActionPackedNFL,QBClub,0
1993ActionPackedNFLRookiePreviews,1993ActionPackedNFL,Rookie Previews,0
1993ActionPackedNFLRushers,1993ActionPackedNFL,Rushers,0
1993CollectorsEdgeNFLBase,1993CollectorsEdgeNFL,Base,1
1993CollectorsEdgeNFLElwayPrisms,1993CollectorsEdgeNFL,Elway Prisms,0
1993CollectorsEdgeNFLRookiesFX,1993CollectorsEdgeNFL,Rookies FX,0
1993FleerNFLAllPro,1993FleerNFL,All Pro,0
1993FleerNFLBase,1993FleerNFL,Base,1
1993FleerNFLProspects,1993FleerNFL,Prospects,0
1993FleerNFLRookieSensations,1993FleerNFL,Rookie Sensations,0
1993FleerNFLSteveYoung,1993FleerNFL,Steve Young,0
1993FleerNFLTeamLeaders,1993FleerNFL,Team Leaders,0
1993UltraNFLAwardWinners,1993UltraNFL,Award Winners,0
1993UltraNFLBase,1993UltraNFL,Base,1
1993UltraNFLLeagueLeaders,1993UltraNFL,League Leaders,0
1993UltraNFLMichaelIrvin,1993UltraNFL,Michael Irvin,0
1993UltraNFLRookies,1993UltraNFL,Rookies,0
1993UltraNFLStars,1993UltraNFL,Stars,0
1993UltraNFLTouchdownKings,1993UltraNFL,Touchdown Kings,0
1993PacificNFLBase,1993PacificNFL,Base,1
1993PacificNFLPickstheProsGold,1993PacificNFL,Picks the Pros Gold,0
1993PacificNFLSilverPrismInserts,1993PacificNFL,Silver Prism Inserts,0
1993PacificPrismsNFLBase,1993PacificPrismsNFL,Base,1
1993PinnacleNFLBase,1993PinnacleNFL,Base,1
1993PinnacleNFLMenofAutumn,1993PinnacleNFL,Men of Autumn,0
1993PinnacleNFLRookies,1993PinnacleNFL,Rookies,0
1993PinnacleNFLSuperBowlXXVII,1993PinnacleNFL,Super Bowl XXVII,0
1993PinnacleNFLTeam2001,1993PinnacleNFL,Team 2001,0
1993PinnacleNFLTeamPinnacle,1993PinnacleNFL,Team Pinnacle,0
1993ScoreNFLBase,1993ScoreNFL,Base,1
1993ScoreNFLDreamTeam,1993ScoreNFL,Dream Team,0
1993ScoreNFLFranchise,1993ScoreNFL,Franchise,0
1993PlayoffNFLBase,1993PlayoffNFL,Base,1
1993PlayoffNFLBrettFavre,1993PlayoffNFL,Brett Favre,0
1993PlayoffNFLChecklists,1993PlayoffNFL,Checklists,0
1993PlayoffNFLClub,1993PlayoffNFL,Club,0
1993PlayoffNFLHeadlinersRedemption,1993PlayoffNFL,Headliners Redemption,0
