NFL1989,1,1,Dallas Cowboys,TroyAikman,Troy,Aikman,,Quarterback,UCLA
NFL1989,1,2,Green Bay Packers,TonyMandarich,Tony,Mandarich,,Offensive Tackle,MichiganState
NFL1989,1,3,Detroit Lions,BarrySanders,Barry,Sanders,,Running Back,OklahomaState
NFL1989,1,4,Kansas City Chiefs,DerrickThomas,Derrick,Thomas,,Linebacker,Alabama
NFL1989,1,5,Atlanta Falcons,DeionSanders,Deion,Sanders,,Cornerback,FloridaState
NFL1989,1,6,Tampa Bay Buccaneers,BroderickThomas,Broderick,Thomas,,Linebacker,Nebraska
NFL1989,1,7,Pittsburgh Steelers,TimWorley,Tim,Worley,,Running Back,Georgia
NFL1989,1,8,San Diego Chargers,BurtGrossman,Burt,Grossman,,Defensive End,Pittsburgh
NFL1989,1,9,Miami Dolphins,SammieSmith,Sammie,Smith,,Running Back,FloridaState
NFL1989,1,10,Phoenix Cardinals,EricHill,Eric,Hill,,Linebacker,LSU
NFL1989,1,11,Chicago Bears,DonnellWoolford,Donnell,Woolford,,Cornerback,Clemson
NFL1989,1,12,Chicago Bears,TraceArmstrong,Trace,Armstrong,,Defensive End,Florida
NFL1989,1,13,Cleveland Browns,EricMetcalf,Eric,Metcalf,,Wide Receiver,Texas
NFL1989,1,14,New York Jets,JeffLageman,Jeff,Lageman,,Defensive End,Virginia
NFL1989,1,15,Seattle Seahawks,AndyHeck,Andy,Heck,,Offensive Guard,NotreDame
NFL1989,1,16,New England Patriots,HartLeeDykes,Hart Lee,Dykes,,Wide Receiver,OklahomaState
NFL1989,1,17,Phoenix Cardinals,JoeWolf,Joe,Wolf,,Offensive Guard,BostonCollege
NFL1989,1,18,New York Giants,BrianWilliams3,Brian,Williams,,Center,Minnesota
NFL1989,1,19,New Orleans Saints,WayneMartin,Wayne,Martin,,Defensive End,Arkansas
NFL1989,1,20,Denver Broncos,SteveAtwater,Steve,Atwater,,Strong Safety,Arkansas
NFL1989,1,21,Los Angeles Rams,BillHawkins,Bill,Hawkins,,Defensive End,MiamiFL
NFL1989,1,22,Indianapolis Colts,AndreRison,Andre,Rison,,Wide Receiver,MichiganState
NFL1989,1,23,Houston Oilers,DavidWilliams11,David,Williams,,Offensive Tackle,Florida
NFL1989,1,24,Pittsburgh Steelers,TomRicketts,Tom,Ricketts,,Offensive Tackle,Pittsburgh
NFL1989,1,25,Miami Dolphins,LouisOliver,Louis,Oliver,,Safety,Florida
NFL1989,1,26,Los Angeles Rams,ClevelandGary,Cleveland,Gary,,Running Back,MiamiFL
NFL1989,1,27,Atlanta Falcons,ShawnCollins,Shawn,Collins,,Wide Receiver,NorthernArizona
NFL1989,1,28,San Francisco 49ers,KeithDeLong,Keith,DeLong,,Inside Linebacker,Tennessee
NFL1989,2,29,Dallas Cowboys,SteveWisniewski,Steve,Wisniewski,,Offensive Guard,PennState
NFL1989,2,30,Detroit Lions,JohnFord2,John,Ford,,Wide Receiver,Virginia
NFL1989,2,31,Cleveland Browns,LawyerTillman,Lawyer,Tillman,,Wide Receiver,Auburn
NFL1989,2,32,Kansas City Chiefs,MikeElkins,Mike,Elkins,,Quarterback,WakeForest
NFL1989,2,33,Tampa Bay Buccaneers,DannyPeebles,Danny,Peebles,,Wide Receiver,NorthCarolinaState
NFL1989,2,34,Pittsburgh Steelers,CarnellLake,Carnell,Lake,,Safety,UCLA
NFL1989,2,35,Cincinnati Bengals,EricBall,Eric,Ball,,Running Back,UCLA
NFL1989,2,36,Chicago Bears,JohnRoper,John,Roper,,Linebacker,TexasA&M
NFL1989,2,37,San Diego Chargers,CourtneyHall,Courtney,Hall,,Center,Rice
NFL1989,2,38,Atlanta Falcons,RalphNorwood,Ralph,Norwood,,Offensive Tackle,LSU
NFL1989,2,39,Dallas Cowboys,DarylJohnston,Daryl,Johnston,,Fullback,Syracuse
NFL1989,2,40,Phoenix Cardinals,WalterReeves,Walter,Reeves,,Tight End,Auburn
NFL1989,2,41,Denver Broncos,DougWidell,Doug,Widell,,Offensive Guard,BostonCollege
NFL1989,2,42,New York Jets,DennisByrd,Dennis,Byrd,,Defensive End,Tulsa
NFL1989,2,43,New England Patriots,EricColeman,Eric,Coleman,,Cornerback,Wyoming
NFL1989,2,44,Seattle Seahawks,JoeTofflemire,Joe,Tofflemire,,Center,Arizona
NFL1989,2,45,Los Angeles Rams,FrankStams,Frank,Stams,,Linebacker,NotreDame
NFL1989,2,46,New Orleans Saints,RobertMassey,Robert,Massey,,Cornerback,NorthCarolinaCentral
NFL1989,2,47,Denver Broncos,WarrenPowers,Warren,Powers,,Defensive End,Maryland
NFL1989,2,48,Los Angeles Rams,BrianSmith,Brian,Smith,,Linebacker,Auburn
NFL1989,2,49,Philadelphia Eagles,JessieSmall,Jessie,Small,,Linebacker,EasternKentucky
NFL1989,2,50,Houston Oilers,ScottKozak,Scott,Kozak,,Linebacker,Oregon
NFL1989,2,51,San Diego Chargers,BillyJoeTolliver,Billy Joe,Tolliver,,Quarterback,TexasTech
NFL1989,2,52,Minnesota Vikings,DavidBraxton,David,Braxton,,Linebacker,WakeForest
NFL1989,2,53,Los Angeles Rams,DarrylHenley,Darryl,Henley,,Cornerback,UCLA
NFL1989,2,54,Chicago Bears,DaveZawatson,Dave,Zawatson,,Offensive Guard,California
NFL1989,2,55,Cincinnati Bengals,FredChildress,Fred,Childress,,Offensive Guard,Arkansas
NFL1989,2,56,San Francisco 49ers,WesleyWalls,Wesley,Walls,,Tight End,OleMiss
NFL1989,3,57,Dallas Cowboys,MarkStepnoski,Mark,Stepnoski,,Center,Pittsburgh
NFL1989,3,58,Green Bay Packers,MattBrock,Matt,Brock,,Defensive end,Oregon
NFL1989,3,59,Detroit Lions,MikeUtley,Mike,Utley,,Guard,WashingtonState
NFL1989,3,60,Kansas City Chiefs,NazWorthen,Naz,Worthen,,Wide receiver,NorthCarolinaState
NFL1989,3,61,Pittsburgh Steelers,DerekHill,Derek,Hill,,Wide receiver,Arizona
NFL1989,3,62,Atlanta Falcons,KeithJones2,Keith,Jones,,Running back,Illinois
NFL1989,3,63,New England Patriots,MarvCook,Marv,Cook,,Tight end,Iowa
NFL1989,3,64,New York Giants,BobKratch,Bob,Kratch,,Guard,Iowa
NFL1989,3,65,Chicago Bears,JerryFontenot,Jerry,Fontenot,,Guard,TexasA&M
NFL1989,3,66,Washington Redskins,TracyRocker,Tracy,Rocker,,Defensive tackle,Auburn
NFL1989,3,67,Phoenix Cardinals,MikeZandofsky,Mike,Zandofsky,,Guard,Washington
NFL1989,3,68,Dallas Cowboys,RhondyWeston,Rhondy,Weston,,Defensive end,Florida
NFL1989,3,69,Denver Broncos,DarrellHamilton,Darrell,Hamilton,,Tackle,NorthCarolina
NFL1989,3,70,New York Jets,JoeMott,Joe,Mott,,Linebacker,Iowa
NFL1989,3,71,Seattle Seahawks,ElroyHarris,Elroy,Harris,,Running back,EasternKentucky
NFL1989,3,72,Indianapolis Colts,MitchellBenson,Mitchell,Benson,,Defensive tackle,TCU
NFL1989,3,73,New England Patriots,ChrisGannon,Chris,Gannon,,Defensive end,SouthwesternLouisiana
NFL1989,3,74,Green Bay Packers,AnthonyDilweg,Anthony,Dilweg,,Quarterback,Duke
NFL1989,3,75,Los Angeles Rams,KevinRobbins,Kevin,Robbins,,Tackle,MichiganState
NFL1989,3,76,Philadelphia Eagles,RobertDrummond,Robert,Drummond,,Running back,Syracuse
NFL1989,3,77,Houston Oilers,BubbaMcDowell,Bubba,McDowell,,Safety,MiamiFL
NFL1989,3,78,New York Giants,GregJackson,Greg,Jackson,,Safety,LSU
NFL1989,3,79,New Orleans Saints,KimPhillips,Kim,Phillips,,Cornerback,NorthTexas
