NFL2019,1,1,Arizona Cardinals,KylerMurray,Kyler,Murray,,QB,Oklahoma
NFL2019,1,2,San Francisco 49ers,NickBosa,Nick,Bosa,,DE,OhioState
NFL2019,1,3,New York Jets,QuinnenWilliams,Quinnen,Williams,,DT,Alabama
NFL2019,1,4,Oakland Raiders,ClelinFerrell,Clelin,Ferrell,,DE,Clemson
NFL2019,1,5,Tampa Bay Buccaneers,DevinWhite,Devin,White,,ILB,LSU
NFL2019,1,6,New York Giants,DanielJones,Daniel,Jones,,QB,Duke
NFL2019,1,7,Jacksonville Jaguars,JoshAllen-2019,Josh,Allen,,OLB,Kentucky
NFL2019,1,8,Detroit Lions,TJHockenson,TJ,Hockenson,,TE,Iowa
NFL2019,1,9,Buffalo Bills,EdOliver,Ed,Oliver,,DT,Houston
NFL2019,1,10,Pittsburgh Steelers,DevinBush2,Devin,Bush,,ILB,Michigan
NFL2019,1,11,Cincinnati Bengals,JonahWilliams,Jonah,Williams,,OT,Alabama
NFL2019,1,12,Green Bay Packers,RashanGary,Rashan,Gary,,OLB,Michigan
NFL2019,1,13,Miami Dolphins,ChristianWilkins,Christian,Wilkins,,DT,Clemson
NFL2019,1,14,Atlanta Falcons,ChrisLindstrom-2019,Chris,Lindstrom,,G,BostonCollege
NFL2019,1,15,Washington Redskins,DwayneHaskins,Dwayne,Haskins,,QB,OhioState
NFL2019,1,16,Carolina Panthers,BrianBurns,Brian,Burns,,DE,FloridaState
NFL2019,1,17,New York Giants,DexterLawrence,Dexter,Lawrence,,DT,Clemson
NFL2019,1,18,Minnesota Vikings,GarrettBradbury,Garrett,Bradbury,,C,NCState
NFL2019,1,19,Tennessee Titans,JefferySimmons,Jeffery,Simmons,,DT,MississippiState
NFL2019,1,20,Denver Broncos,NoahFant,Noah,Fant,,TE,Iowa
NFL2019,1,21,Green Bay Packers,DarnellSavageJr,Darnell,Savage,Jr.,FS,Maryland
NFL2019,1,22,Philadelphia Eagles,AndreDillard,Andre,Dillard,,OT,WashingtonState
NFL2019,1,23,Houston Texans,TytusHoward,Tytus,Howard,,OT,AlabamaState
NFL2019,1,24,Oakland Raiders,JoshJacobs,Josh,Jacobs,,RB,Alabama
NFL2019,1,25,Baltimore Ravens,MarquiseBrown,Marquise,Brown,,WR,Oklahoma
NFL2019,1,26,Washington Redskins,MontezSweat,Montez,Sweat,,DE,MississippiState
NFL2019,1,27,Oakland Raiders,JohnathanAbram,Johnathan,Abram,,SS,MississippiState
NFL2019,1,28,Los Angeles Chargers,JerryTillery,Jerry,Tillery,,DT,NotreDame
NFL2019,1,29,Seattle Seahawks,LJCollier,LJ,Collier,,DE,TCU
NFL2019,1,30,New York Giants,DeandreBaker,Deandre,Baker,,CB,Georgia
