NFL1988,1,1,Atlanta Falcons,AundrayBruce,Aundray,Bruce,,Linebacker,Auburn
NFL1988,1,2,Kansas City Chiefs,NeilSmith,Neil,Smith,,Defensive end,Nebraska
NFL1988,1,3,Detroit Lions,BennieBlades,Bennie,Blades,,Safety,Miami
NFL1988,1,4,Tampa Bay Buccaneers,PaulGruber,Paul,Gruber,,Offensive tackle,Wisconsin
NFL1988,1,5,Cincinnati Bengals,RickeyDixon,Rickey,Dixon,,Cornerback,Oklahoma
NFL1988,1,6,Los Angeles Raiders,TimBrown,Tim,Brown,,Wide receiver,NotreDame
NFL1988,1,7,Green Bay Packers,SterlingSharpe,Sterling,Sharpe,,Wide receiver,SouthCarolina
NFL1988,1,8,New York Jets,DaveCadigan,Dave,Cadigan,,Offensive guard,SouthernCalifornia
NFL1988,1,9,Los Angeles Raiders,TerryMcDaniel,Terry,McDaniel,,Cornerback,Tennessee
NFL1988,1,10,New York Giants,EricMoore,Eric,Moore,,Offensive guard,Indiana
NFL1988,1,11,Dallas Cowboys,MichaelIrvin,Michael,Irvin,,Wide receiver,Miami
NFL1988,1,12,Phoenix Cardinals,KenHarvey,Ken,Harvey,,Outside linebacker,California
NFL1988,1,13,Philadelphia Eagles,KeithJackson,Keith,Jackson,,Tight end,Oklahoma
NFL1988,1,14,Los Angeles Rams,GastonGreen,Gaston,Green,,Running back,UCLA
NFL1988,1,15,San Diego Chargers,AnthonyMiller,Anthony,Miller,,Wide receiver,Tennessee
NFL1988,1,16,Miami Dolphins,EricKumerow,Eric,Kumerow,,Outside linebacker,OhioState
NFL1988,1,17,New England Patriots,JohnStephens,John,Stephens,,Running back,NorthwesternState
NFL1988,1,18,Pittsburgh Steelers,AaronJones,Aaron,Jones,,Defensive end,EasternKentucky
NFL1988,1,19,Minnesota Vikings,RandallMcDaniel,Randall,McDaniel,,Offensive guard,ArizonaState
NFL1988,1,20,Los Angeles Rams,AaronCox,Aaron,Cox,,Wide receiver,ArizonaState
NFL1988,1,21,Cleveland Browns,CliffordCharlton,Clifford,Charlton,,Outside linebacker,Florida
NFL1988,1,22,Houston Oilers,LorenzoWhite,Lorenzo,White,,Running back,MichiganState
NFL1988,1,23,Chicago Bears,BradMuster,Brad,Muster,,Fullback,Stanford
NFL1988,1,24,New Orleans Saints,CraigHeyward,Craig,Heyward,,Fullback,Pittsburgh
NFL1988,1,25,Los Angeles Raiders,ScottDavis,Scott,Davis,,Defensive tackle,Illinois
NFL1988,1,26,Denver Broncos,TedGregory2,Ted,Gregory,,Nose tackle,Syracuse
NFL1988,1,27,Chicago Bears,WendellDavis,Wendell,Davis,,Wide receiver,LSU
NFL1988,2,28,Atlanta Falcons,MarcusCotton,Marcus,Cotton,,Outside linebacker,SouthernCalifornia
NFL1988,2,29,Detroit Lions,ChrisSpielman,Chris,Spielman,,Inside linebacker,OhioState
NFL1988,2,30,Philadelphia Eagles,EricAllen2,Eric,Allen,,Cornerback,ArizonaState
NFL1988,2,31,Cincinnati Bengals,IckeyWoods,Ickey,Woods,,Running back,UNLV
NFL1988,2,32,Detroit Lions,PatCarter,Pat,Carter,,Tight end,FloridaState
NFL1988,2,33,San Francisco 49ers,DannyStubbs,Danny,Stubbs,,Outside linebacker,Miami
NFL1988,2,34,Green Bay Packers,ShawnPatterson,Shawn,Patterson,,Defensive end,ArizonaState
NFL1988,2,35,Los Angeles Rams,AnthonyNewman,Anthony,Newman,,Safety,Oregon
NFL1988,2,36,New York Giants,JohnElliott,John,Elliott,,Tackle,Michigan
NFL1988,2,37,New York Jets,TerryWilliams2,Terry,Williams,,Cornerback,BethuneCookman
NFL1988,2,38,Phoenix Cardinals,TonyJeffery,Tony,Jeffery,,Running back,TexasChristian
NFL1988,2,39,San Francisco 49ers,PierceHolt,Pierce,Holt,,Defensive tackle,AngeloState
NFL1988,2,40,Buffalo Bills,ThurmanThomas,Thurman,Thomas,,Running back,OklahomaState
NFL1988,2,41,Dallas Cowboys,KenNortonJr,Ken,Norton,Jr,Middle linebacker,UCLA
NFL1988,2,42,Miami Dolphins,JarvisWilliams,Jarvis,Williams,,Safety,Florida
NFL1988,2,43,New England Patriots,VincentBrown,Vincent,Brown,,Inside linebacker,MississippiValley
NFL1988,2,44,Pittsburgh Steelers,DermonttiDawson,Dermontti,Dawson,,Center,Kentucky
NFL1988,2,45,Denver Broncos,GeraldPerry,Gerald,Perry,,Tackle,SouthernUniversity
NFL1988,2,46,Los Angeles Rams,FlipperAnderson,Willie,Anderson,,Wide receiver,UCLA
NFL1988,2,47,Los Angeles Rams,FredStrickland,Fred,Strickland,,Outside linebacker,Purdue
NFL1988,2,48,Houston Oilers,QuintinJones,Quintin,Jones,,Cornerback,Pittsburgh
NFL1988,2,49,Seattle Seahawks,BrianBlades,Brian,Blades,,Wide receiver,Miami
NFL1988,2,50,Cleveland Browns,MichaelDeanPerry,Michael Dean,Perry,,Defensive tackle,Clemson
NFL1988,2,51,Chicago Bears,DanteJones,Dante,Jones,,Middle linebacker,Oklahoma
NFL1988,2,52,New Orleans Saints,BrettPerriman,Brett,Perriman,,Wide receiver,Miami
NFL1988,2,53,Tampa Bay Buccaneers,LarsTate,Lars,Tate,,Running back,Georgia
NFL1988,2,54,Minnesota Vikings,BradEdwards,Brad,Edwards,,Safety,SouthCarolina
NFL1988,2,55,Washington Redskins,ChipLohmiller,Chip,Lohmiller,,Kicker,Minnesota
NFL1988,3,56,Atlanta Falcons,AlexHigdon,Alex,Higdon,,Tight end,OhioState
NFL1988,3,57,Cincinnati Bengals,KevinWalker2,Kevin,Walker,,Inside linebacker,Maryland
NFL1988,3,58,Detroit Lions,RayRoundtree,Ray,Roundtree,,Wide receiver,PennState
NFL1988,3,59,Kansas City Chiefs,KevinPorter,Kevin,Porter,,Safety,Auburn
NFL1988,3,60,San Diego Chargers,QuinnEarly,Quinn,Early,,Wide receiver,Iowa
NFL1988,3,61,Green Bay Packers,KeithWoodside,Keith,Woodside,,Running back,TexasA&M
NFL1988,3,62,New York Giants,SheldonWhite,Sheldon,White,,Cornerback,Miami(Ohio)
NFL1988,3,63,New York Jets,ErikMcMillan,Erik,McMillan,,Safety,Missouri
NFL1988,3,64,Philadelphia Eagles,MattPatchan,Matt,Patchan,,Tackle,Miami
NFL1988,3,65,Buffalo Bills,BernardFord,Bernard,Ford,,Wide receiver,CentralFlorida
NFL1988,3,66,Washington Redskins,MikeOliphant,Mike,Oliphant,,Running back,PugetSound
NFL1988,3,67,Dallas Cowboys,MarkHutson,Mark,Hutson,,Guard,Oklahoma
NFL1988,3,68,Phoenix Cardinals,TomTupa,Tom,Tupa,,Quarterback/punter,OhioState
NFL1988,3,69,New England Patriots,TomRehder,Tom,Rehder,,Tackle,NotreDame
NFL1988,3,70,Pittsburgh Steelers,ChuckLanza,Chuck,Lanza,,Center,NotreDame
NFL1988,3,71,Minnesota Vikings,AlNoga,Al,Noga,,Defensive end,Hawaii
NFL1988,3,72,Houston Oilers,GregMontgomery,Greg,Montgomery,,Punter,MichiganState
NFL1988,3,73,Miami Dolphins,FerrellEdmunds,Ferrell,Edmunds,,Tight end,Maryland
NFL1988,3,74,New York Jets,JamesHasty,James,Hasty,,Cornerback,WashingtonState
NFL1988,3,75,Seattle Seahawks,TommyKane,Tommy,Kane,,Wide receiver,Syracuse
NFL1988,3,76,Indianapolis Colts,ChrisChandler,Chris,Chandler,,Quarterback,Washington
NFL1988,3,77,Cleveland Browns,VanWaiters,Van,Waiters,,Outside linebacker,Indiana
NFL1988,3,78,Chicago Bears,RalphJarvis,Ralph,Jarvis,,Defensive end,Temple
NFL1988,3,79,Denver Broncos,KevinGuidry,Kevin,Guidry,,Cornerback,LouisianaState
NFL1988,3,80,San Francisco 49ers,BillRomanowski,Bill,Romanowski,,Outside linebacker,BostonCollege
NFL1988,3,81,New Orleans Saints,TonyStephens,Tony,Stephens,,Nose tackle,Clemson
NFL1988,3,82,Los Angeles Rams,MikePiel,Mike,Piel,,Defensive end,Illinois
NFL1988,4,83,Tampa Bay Buccaneers,RobertGoff,Robert,Goff,,Defensive end,Auburn
NFL1988,4,84,Cincinnati Bengals,DavidGrant,David,Grant,,Defensive end,WestVirginia
NFL1988,4,85,Detroit Lions,WilliamWhite,William,White,,Safety,OhioState
NFL1988,4,86,Tampa Bay Buccaneers,JohnBruhin,John,Bruhin,,Guard,Tennessee
NFL1988,4,87,New England Patriots,TimGoad,Tim,Goad,,Nose tackle,NorthCarolina
NFL1988,4,88,Green Bay Packers,RollinPutzier,Rollin,Putzier,,Nose tackle,Oregon
NFL1988,4,89,Green Bay Packers,ChuckCecil,Chuck,Cecil,,Safety,Arizona
NFL1988,4,90,Los Angeles Raiders,TimRother,Tim,Rother,,Tackle,Nebraska
NFL1988,4,91,San Diego Chargers,JoeCampbell2,Joe,Campbell,,Outside linebacker,NewMexicoState
NFL1988,4,92,New York Giants,RickyShaw,Ricky,Shaw,,Outside linebacker,OklahomaState
NFL1988,4,93,San Diego Chargers,StacySearels,Stacy,Searels,,Tackle,Auburn
NFL1988,4,94,Dallas Cowboys,DaveWidell,Dave,Widell,,Guard,BostonCollege
NFL1988,4,95,Phoenix Cardinals,MichaelBrim,Michael,Brim,,Cornerback,VirginiaUnion
NFL1988,4,96,Kansas City Chiefs,JRAmbrose,JR,Ambrose,,Wide receiver,Mississippi
NFL1988,4,97,New England Patriots,SammyMartin,Sammy,Martin,,Wide receiver,LouisianaState
NFL1988,4,98,San Diego Chargers,DavidRichards,David,Richards,,Guard,UCLA
NFL1988,4,99,Miami Dolphins,GregJohnson3,Greg,Johnson,,Guard,Oklahoma
NFL1988,4,100,New England Patriots,TeddyGarcia,Teddy,Garcia,,Kicker,Louisiana–Monroe
NFL1988,4,101,Seattle Seahawks,KevinHarmon,Kevin,Harmon,,Running back,Iowa
NFL1988,4,102,San Francisco 49ers,BarryHelton,Barry,Helton,,Punter,Colorado
NFL1988,4,103,Cleveland Browns,AnthonyBlaylock,Anthony,Blaylock,,Cornerback,WinstonSalem
NFL1988,4,104,Indianapolis Colts,MichaelBall,Michael,Ball,,Cornerback,Southern
NFL1988,4,105,Chicago Bears,JimThornton,Jim,Thornton,,Tight end,CalStateFullerton
NFL1988,4,106,New Orleans Saints,LydellCarr,Lydell,Carr,,Running back,Oklahoma
NFL1988,4,107,Tampa Bay Buccaneers,MonteRobbins,Monte,Robbins,,Punter,Michigan
NFL1988,4,108,Minnesota Vikings,ToddKalis,Todd,Kalis,,Guard,ArizonaState
NFL1988,4,109,Washington Redskins,JamieMorris,Jamie,Morris,,Running back,Michigan
NFL1988,5,110,Atlanta Falcons,CharlesDimry,Charles,Dimry,,Cornerback,NevadaLasVegas
NFL1988,5,111,Detroit Lions,EricAndolsek,Eric,Andolsek,,Guard,LouisianaState
NFL1988,5,112,New Orleans Saints,GregScales,Greg,Scales,,Tight end,WakeForest
NFL1988,5,113,Tampa Bay Buccaneers,WilliamHoward,William,Howard,,Running back,Tennessee
NFL1988,5,114,Cincinnati Bengals,HerbWester,Herb,Wester,,Tackle,Iowa
NFL1988,5,115,New England Patriots,TroyWolkow,Troy,Wolkow,,Guard,Minnesota
NFL1988,5,116,Green Bay Packers,DarrellReed,Darrell,Reed,,Linebacker,Oklahoma
NFL1988,5,117,Los Angeles Rams,RobertDelpino,Robert,Delpino,,Running back,Missouri
NFL1988,5,118,New York Giants,JonCarter,Jon,Carter,,Defensive end,Pittsburgh
NFL1988,5,119,New York Jets,MikeWithycombe,Mike,Withycombe,,Guard,FresnoState
NFL1988,5,120,Phoenix Cardinals,ChrisGaines,Chris,Gaines,,Linebacker,Vanderbilt
NFL1988,5,121,Pittsburgh Steelers,DarinJordan,Darin,Jordan,,Inside linebacker,Northeastern
NFL1988,5,122,Philadelphia Eagles,EricEverett,Eric,Everett,,Cornerback,TexasTech
NFL1988,5,123,Buffalo Bills,EzekialGadson,Ezekial,Gadson,,Defensive back,Pittsburgh
NFL1988,5,124,Minnesota Vikings,DarrellFullington,Darrell,Fullington,,Safety,Miami
NFL1988,5,125,Houston Oilers,CrisDishman,Cris,Dishman,,Cornerback,Purdue
NFL1988,5,126,Miami Dolphins,RodneyThomas,Rodney,Thomas,,Cornerback,BrighamYoung
NFL1988,5,127,Washington Redskins,CarlMims,Carl,Mims,,Defensive back,SamHoustonState
NFL1988,5,128,Pittsburgh Steelers,JerryReese2,Jerry,Reese,,Defensive end,Kentucky
NFL1988,5,129,Indianapolis Colts,JohnBaylor,John,Baylor,,Defensive back,SouthernMississippi
NFL1988,5,130,Houston Oilers,ChrisVerhulst,Chris,Verhulst,,Tight end,CalStateChico
NFL1988,5,131,Los Angeles Raiders,DennisPrice,Dennis,Price,,Cornerback,UCLA
NFL1988,5,132,Phoenix Cardinals,TonyJordan,Tony,Jordan,,Running back,KansasState
NFL1988,5,133,Chicago Bears,TroyJohnson,Troy,Johnson,,Outside linebacker,Oklahoma
NFL1988,5,134,New Orleans Saints,KeithTaylor,Keith,Taylor,,Defensive back,Illinois
NFL1988,5,135,Buffalo Bills,KirkRoach,Kirk,Roach,,Kicker,WesternCarolina
NFL1988,5,136,Denver Broncos,CorrisErvin,Corris,Ervin,,Defensive back,CentralFlorida
NFL1988,5,137,Los Angeles Rams,JamesWashington,James,Washington,,Defensive back,UCLA
NFL1988,6,138,Atlanta Falcons,GeorgeThomas,George,Thomas,,Wide receiver,NevadaLasVegas
NFL1988,6,139,Kansas City Chiefs,JamesSaxon,James,Saxon,,Running back,SanJoseState
