NFL2005,1,1,San Francisco 49ers,AlexSmith-1,Alex,Smith,,QB,Utah
NFL2005,1,2,Miami Dolphins,RonnieBrown,Ronnie,Brown,,RB,Auburn
NFL2005,1,3,Cleveland Browns,BraylonEdwards,Braylon,Edwards,,WR,Michigan
NFL2005,1,4,Chicago Bears,CedricBenson,Cedric,Benson ,,RB,Texas
NFL2005,1,5,Tampa Bay Buccaneers,CadillacWilliams,Cadillac,Williams ,,RB,Auburn
NFL2005,1,6,Tennessee Titans,AdamJones,Adam,Jones,,CB,WestVirginia
NFL2005,1,7,Minnesota Vikings,TroyWilliamson,Troy,Williamson ,,WR,SouthCarolina
NFL2005,1,8,Arizona Cardinals,AntrelRolle,Antrel,Rolle,,CB,MiamiFL
NFL2005,1,9,Washington Redskins,CarlosRogers,Carlos,Rogers,,CB,Auburn
NFL2005,1,10,Detroit Lions,MikeWilliams-2005,Mike,Williams ,,WR,USC
NFL2005,1,11,Dallas Cowboys,DeMarcusWare,DeMarcus,Ware,,LB,Troy
NFL2005,1,12,San Diego Chargers,ShawneMerriman,Shawne,Merriman,,LB,Maryland
NFL2005,1,13,New Orleans Saints,JammalBrown,Jammal,Brown,,OT,Oklahoma
NFL2005,1,14,Carolina Panthers,ThomasDavis,Thomas,Davis,,LB,Georgia
NFL2005,1,15,Kansas City Chiefs,DerrickJohnson-1,Derrick,Johnson,,LB,Texas
NFL2005,1,16,Houston Texans,TravisJohnson,Travis,Johnson ,,DT,FloridaState
NFL2005,1,17,Cincinnati Bengals,DavidPollack,David,Pollack ,,LB,Georgia
NFL2005,1,18,Minnesota Vikings,ErasmusJames,Erasmus,James ,,DE,Wisconsin
NFL2005,1,19,St Louis Rams,AlexBarron,Alex,Barron ,,OT,FloridaState
NFL2005,1,20,Dallas Cowboys,MarcusSpears,Marcus,Spears ,,DE,LSU
NFL2005,1,21,Jacksonville Jaguars,MattJones,Matt,Jones ,,WR,Arkansas
NFL2005,1,22,Baltimore Ravens,MarkClayton-2005,Mark,Clayton ,,WR,Oklahoma
NFL2005,1,23,Oakland Raiders,FabianWashington,Fabian,Washington ,,CB,Nebraska
NFL2005,1,24,Green Bay Packers,AaronRodgers,Aaron,Rodgers,,QB,California
NFL2005,1,25,Washington Redskins,JasonCampbell,Jason,Campbell ,,QB,Auburn
NFL2005,1,26,Seattle Seahawks,ChrisSpencer,Chris,Spencer ,,C,OleMiss
NFL2005,1,27,Atlanta Falcons,RoddyWhite,Roddy,White,,WR,UAB
NFL2005,1,28,San Diego Chargers,LuisCastillo,Luis,Castillo ,,DT,Northwestern
NFL2005,1,29,Indianapolis Colts,MarlinJackson,Marlin,Jackson ,,CB,Michigan
NFL2005,1,30,Pittsburgh Steelers,HeathMiller,Heath,Miller,,TE,Virginia
NFL2005,1,31,Philadelphia Eagles,MikePatterson,Mike,Patterson ,,DT,USC
NFL2005,1,32,New England Patriots,LoganMankins,Logan,Mankins,,G,FresnoState
NFL2005,2,33,San Francisco 49ers,DavidBaas,David,Baas ,,C,Michigan
NFL2005,2,34,Cleveland Browns,BrodneyPool,Brodney,Pool ,,S,Oklahoma
NFL2005,2,35,Philadelphia Eagles,ReggieBrown-2005,Reggie,Brown ,,WR,Georgia
NFL2005,2,36,Tampa Bay Buccaneers,BarrettRuud,Barrett,Ruud ,,LB,Nebraska
NFL2005,2,37,Detroit Lions,ShaunCody,Shaun,Cody ,,DT,USC
NFL2005,2,38,Oakland Raiders,StanfordRoutt,Stanford,Routt ,,CB,Houston
NFL2005,2,39,Chicago Bears,MarkBradley,Mark,Bradley ,,WR,Oklahoma
NFL2005,2,40,New Orleans Saints,JoshBullocks,Josh,Bullocks ,,S,Nebraska
NFL2005,2,41,Tennessee Titans,MichaelRoos,Michael,Roos,,OT,EasternWashington
NFL2005,2,42,Dallas Cowboys,KevinBurnett,Kevin,Burnett ,,LB,Tennessee
NFL2005,2,43,New York Giants,CoreyWebster,Corey,Webster ,,CB,LSU
NFL2005,2,44,Arizona Cardinals,JJArrington,JJ,Arrington ,,RB,California
NFL2005,2,45,Seattle Seahawks,LofaTatupu,Lofa,Tatupu,,LB,USC
NFL2005,2,46,Miami Dolphins,MattRoth,Matt,Roth ,,DE,Iowa
NFL2005,2,47,New York Jets,MikeNugent,Mike,Nugent ,,K,OhioState
NFL2005,2,48,Cincinnati Bengals,OdellThurman,Odell,Thurman ,,LB,Georgia
NFL2005,2,49,Minnesota Vikings,MarcusJohnson,Marcus,Johnson ,,OT,OleMiss
NFL2005,2,50,St Louis Rams,RonBartell,Ron,Bartell ,,CB,Howard
NFL2005,2,51,Green Bay Packers,NickCollins,Nick,Collins,,S,BethuneCookman
NFL2005,2,52,Jacksonville Jaguars,KhalifBarnes,Khalif,Barnes ,,OT,Washington
NFL2005,2,53,Baltimore Ravens,DanCody,Dan,Cody ,,DE,Oklahoma
NFL2005,2,54,Carolina Panthers,EricShelton,Eric,Shelton ,,RB,Louisville
NFL2005,2,55,Buffalo Bills,RoscoeParrish,Roscoe,Parrish ,,WR,MiamiFL
NFL2005,2,56,Denver Broncos,DarrentWilliams,Darrent,Williams ,,CB,OklahomaState
NFL2005,2,57,New York Jets,JustinMiller,Justin,Miller,,CB,Clemson
NFL2005,2,58,Green Bay Packers,TerrenceMurphy,Terrence,Murphy ,,WR,TexasA&M
NFL2005,2,59,Atlanta Falcons,JonathanBabineaux,Jonathan,Babineaux ,,DT,Iowa
NFL2005,2,60,Indianapolis Colts,KelvinHayden,Kelvin,Hayden ,,CB,Illinois
NFL2005,2,61,San Diego Chargers,VincentJackson,Vincent,Jackson,,WR,NorthernColorado
NFL2005,2,62,Pittsburgh Steelers,BryantMcFadden,Bryant,McFadden ,,CB,FloridaState
NFL2005,2,63,Philadelphia Eagles,MattMcCoy,Matt,McCoy ,,LB,SanDiegoState
NFL2005,2,64,Baltimore Ravens,AdamTerry,Adam,Terry ,,OT,Syracuse
NFL2005,3,65,San Francisco 49ers,FrankGore,Frank,Gore,,RB,MiamiFL
NFL2005,3,66,St Louis Rams,OJAtogwe,OJ,Atogwe ,,S,Stanford
NFL2005,3,67,Cleveland Browns,CharlieFrye,Charlie,Frye ,,QB,Akron
NFL2005,3,68,Tennessee Titans,CourtneyRoby,Courtney,Roby ,,WR,Indiana
NFL2005,3,69,Oakland Raiders,AndrewWalter,Andrew,Walter ,,QB,ArizonaState
NFL2005,3,70,Miami Dolphins,ChanningCrowder,Channing,Crowder ,,LB,Florida
NFL2005,3,71,Tampa Bay Buccaneers,AlexSmith-2,Alex,Smith ,,TE,Stanford
NFL2005,3,72,Detroit Lions,StanleyWilson-2005,Stanley,Wilson ,,CB,Stanford
NFL2005,3,73,Houston Texans,VernandMorency,Vernand,Morency ,,RB,OklahomaState
NFL2005,3,74,New York Giants,JustinTuck,Justin,Tuck,,DE,NotreDame
NFL2005,3,75,Arizona Cardinals,EricGreen-2005,Eric,Green ,,CB,VirginiaTech
NFL2005,3,76,Denver Broncos,KarlPaymah,Karl,Paymah ,,CB,WashingtonState
NFL2005,3,77,Philadelphia Eagles,RyanMoats,Ryan,Moats ,,RB,LouisianaTech
NFL2005,3,78,Oakland Raiders,KirkMorrison,Kirk,Morrison ,,LB,SanDiegoState
NFL2005,3,79,Carolina Panthers,EvanMathis,Evan,Mathis,,G,Alabama
NFL2005,3,80,Minnesota Vikings,DustinFox,Dustin,Fox ,,CB,OhioState
NFL2005,3,81,St Louis Rams,RichieIncognito,Richie,Incognito,,C,Nebraska
NFL2005,3,82,New Orleans Saints,AlfredFincher,Alfred,Fincher ,,LB,Connecticut
NFL2005,3,83,Cincinnati Bengals,ChrisHenry,Chris,Henry ,,WR,WestVirginia
NFL2005,3,84,New England Patriots,EllisHobbs,Ellis,Hobbs ,,CB,IowaState
NFL2005,3,85,Seattle Seahawks,DavidGreene,David,Greene ,,QB,Georgia
NFL2005,3,86,Buffalo Bills,KevinEverett,Kevin,Everett ,,TE,MiamiFL
NFL2005,3,87,Jacksonville Jaguars,ScottStarks,Scott,Starks ,,CB,Wisconsin
NFL2005,3,88,New York Jets,SionePouha,Sione,Pouha ,,DT,Utah
NFL2005,3,89,Carolina Panthers,AtiyyahEllison,Atiyyah,Ellison ,,DT,Missouri
NFL2005,3,90,Atlanta Falcons,JordanBeck,Jordan,Beck ,,LB,CalPoly
NFL2005,3,91,Tampa Bay Buccaneers,ChrisColmer,Chris,Colmer ,,OT,NCState
NFL2005,3,92,Indianapolis Colts,VincentBurns,Vincent,Burns ,,DE,Kentucky
NFL2005,3,93,Pittsburgh Steelers,TraiEssex,Trai,Essex ,,G,Northwestern
NFL2005,3,94,San Francisco 49ers,AdamSnyder,Adam,Snyder ,,G,Oregon
NFL2005,3,95,Arizona Cardinals,DarrylBlackstock,Darryl,Blackstock ,,LB,Virginia
NFL2005,3,96,Tennessee Titans,BrandonJones,Brandon,Jones ,,WR,Oklahoma
NFL2005,3,97,Denver Broncos,DomoniqueFoxworth,Domonique,Foxworth ,,CB,Maryland
NFL2005,3,98,Seattle Seahawks,LeroyHill,Leroy,Hill ,,LB,Clemson
NFL2005,3,99,Kansas City Chiefs,DustinColquitt,Dustin,Colquitt,,P,Tennessee
NFL2005,3,100,New England Patriots,NickKaczur,Nick,Kaczur ,,G,Toledo
NFL2005,3,101,Denver Broncos,MauriceClarett,Maurice,Clarett ,,RB,OhioState
NFL2005,4,102,Philadelphia Eagles,SeanConsidine,Sean,Considine ,,S,Iowa
NFL2005,4,103,Cleveland Browns,AntonioPerkins,Antonio,Perkins ,,CB,Oklahoma
NFL2005,4,104,Miami Dolphins,TravisDaniels,Travis,Daniels ,,CB,LSU
NFL2005,4,105,Seattle Seahawks,RayWillis,Ray,Willis ,,OT,FloridaState
NFL2005,4,106,Chicago Bears,KyleOrton,Kyle,Orton ,,QB,Purdue
NFL2005,4,107,Tampa Bay Buccaneers,DanBuenning,Dan,Buenning ,,G,Wisconsin
NFL2005,4,108,Tennessee Titans,VincentFuller,Vincent,Fuller ,,S,VirginiaTech
NFL2005,4,109,Dallas Cowboys,MarionBarber-2005,Marion,Barber,,RB,Minnesota
NFL2005,4,110,New York Giants,BrandonJacobs,Brandon,Jacobs ,,RB,SouthernIllinois
NFL2005,4,111,Arizona Cardinals,EltonBrown-2005,Elton,Brown ,,G,Virginia
NFL2005,4,112,Minnesota Vikings,CiatrickFason,Ciatrick,Fason ,,RB,Florida
NFL2005,4,113,Tennessee Titans,DavidStewart,David,Stewart ,,OT,MississippiState
NFL2005,4,114,Houston Texans,JeromeMathis,Jerome,Mathis,,WR,Hampton
NFL2005,4,115,Green Bay Packers,MarvielUnderwood,Marviel,Underwood ,,S,SanDiegoState
NFL2005,4,116,Kansas City Chiefs,CraphonsoThorpe,Craphonso,Thorpe ,,WR,FloridaState
NFL2005,4,117,St Louis Rams,JeromeCarter,Jerome,Carter ,,S,FloridaState
NFL2005,4,118,New Orleans Saints,ChaseLyman,Chase,Lyman ,,WR,California
NFL2005,4,119,Cincinnati Bengals,EricGhiaciuc,Eric,Ghiaciuc ,,C,CentralMichigan
NFL2005,4,120,Washington Redskins,ManuelWhite,Manuel,White ,,FB,UCLA
NFL2005,4,121,Carolina Panthers,StefanLeFors,Stefan,LeFors ,,QB,Louisville
NFL2005,4,122,Buffalo Bills,DukePreston,Duke,Preston ,,C,Illinois
NFL2005,4,123,New York Jets,KerryRhodes,Kerry,Rhodes ,,S,Louisville
NFL2005,4,124,Baltimore Ravens,JasonBrown,Jason,Brown ,,C,NorthCarolina
NFL2005,4,125,Green Bay Packers,BradyPoppinga,Brady,Poppinga ,,LB,BYU
NFL2005,4,126,Philadelphia Eagles,ToddHerremans,Todd,Herremans ,,OT,SaginawValleyState
NFL2005,4,127,Jacksonville Jaguars,AlvinPearman,Alvin,Pearman ,,RB,Virginia
NFL2005,4,128,Atlanta Falcons,ChaunceyDavis,Chauncey,Davis ,,DE,FloridaState
NFL2005,4,129,Indianapolis Colts,DylanGandy,Dylan,Gandy ,,G,TexasTech
NFL2005,4,130,San Diego Chargers,DarrenSproles,Darren,Sproles,,RB,KansasState
NFL2005,4,131,Pittsburgh Steelers,FredGibson,Fred,Gibson ,,WR,Georgia
NFL2005,4,132,Dallas Cowboys,ChrisCanty,Chris,Canty ,,DE,Virginia
NFL2005,4,133,New England Patriots,JamesSanders,James,Sanders ,,S,FresnoState
NFL2005,4,134,St Louis Rams,ClaudeTerrell,Claude,Terrell ,,G,NewMexico
NFL2005,4,135,Indianapolis Colts,MattGiordano,Matt,Giordano ,,S,California
NFL2005,4,136,Tennessee Titans,RoydellWilliams,Roydell,Williams ,,WR,Tulane
NFL2005,5,137,San Francisco 49ers,RonaldFields,Ronald,Fields ,,DT,MississippiState
NFL2005,5,138,Kansas City Chiefs,BoomerGrigsby,Boomer,Grigsby ,,LB,IllinoisState
NFL2005,5,139,Cleveland Browns,DavidMcMillan,David,McMillan ,,DE,Kansas
NFL2005,5,140,Chicago Bears,AireseCurrie,Airese,Currie ,,WR,Clemson
NFL2005,5,141,Tampa Bay Buccaneers,DonteNicholson,Donte,Nicholson ,,S,Oklahoma
NFL2005,5,142,Tennessee Titans,DamienNash,Damien,Nash ,,RB,Missouri
NFL2005,5,143,Green Bay Packers,JuniusCoston,Junius,Coston ,,C,NorthCarolinaA&T
NFL2005,5,144,St Louis Rams,JeromeCollins,Jerome,Collins ,,TE,NotreDame
NFL2005,5,145,Detroit Lions,DanOrlovsky,Dan,Orlovsky ,,QB,Connecticut
NFL2005,5,146,Philadelphia Eagles,TrentCole,Trent,Cole,,DE,Cincinnati
NFL2005,5,147,Kansas City Chiefs,AlphonsoHodge,Alphonso,Hodge ,,CB,MiamiOH
NFL2005,5,148,Indianapolis Colts,JonathanWelsh,Jonathan,Welsh ,,DE,Wisconsin
NFL2005,5,149,Carolina Panthers,AdamSeward,Adam,Seward ,,LB,UNLV
NFL2005,5,150,Tennessee Titans,DanielLoper,Daniel,Loper ,,OT,TexasTech
NFL2005,5,151,Houston Texans,DrewHodgdon,Drew,Hodgdon ,,C,ArizonaState
NFL2005,5,152,New Orleans Saints,AdrianMcPherson,Adrian,McPherson ,,QB,FloridaState
NFL2005,5,153,Cincinnati Bengals,AdamKieft,Adam,Kieft ,,OT,CentralMichigan
NFL2005,5,154,Washington Redskins,RobertMcCune,Robert,McCune ,,LB,Louisville
NFL2005,5,155,Tampa Bay Buccaneers,LarryBrackins,Larry,Brackins ,,WR,PearlRiverCC
NFL2005,5,156,Buffalo Bills,EricKing,Eric,King ,,CB,WakeForest
NFL2005,5,157,Jacksonville Jaguars,GeraldSensabaugh,Gerald,Sensabaugh ,,S,NorthCarolina
NFL2005,5,158,Baltimore Ravens,JustinGreen,Justin,Green ,,FB,Montana
NFL2005,5,159,Seattle Seahawks,JebHuckeba,Jeb,Huckeba ,,DE,Arkansas
NFL2005,5,160,Atlanta Falcons,MichaelBoley,Michael,Boley ,,LB,SouthernMiss
NFL2005,5,161,New York Jets,AndreMaddox,Andre,Maddox ,,S,NCState
NFL2005,5,162,Miami Dolphins,AnthonyAlabi,Anthony,Alabi ,,OT,TCU
NFL2005,5,163,Atlanta Falcons,FrankOmiyale,Frank,Omiyale ,,OT,TennesseeTech
NFL2005,5,164,San Diego Chargers,WesleyBritt,Wesley,Britt ,,OT,Alabama
NFL2005,5,165,Indianapolis Colts,RobertHunt,Robert,Hunt ,,C,NorthDakotaState
NFL2005,5,166,Pittsburgh Steelers,RianWallace,Rian,Wallace ,,LB,Temple
NFL2005,5,167,Green Bay Packers,MikeHawkins-2005,Mike,Hawkins ,,CB,Oklahoma
NFL2005,5,168,Arizona Cardinals,LanceMitchell,Lance,Mitchell ,,LB,Oklahoma
NFL2005,5,169,Carolina Panthers,GeoffHangartner,Geoff,Hangartner ,,C,TexasA&M
NFL2005,5,170,New England Patriots,RyanClaridge,Ryan,Claridge ,,LB,UNLV
NFL2005,5,171,Carolina Panthers,BenEmanuel,Ben,Emanuel ,,S,UCLA
NFL2005,5,172,Philadelphia Eagles,ScottYoung,Scott,Young ,,OT,BYU
NFL2005,5,173,Indianapolis Colts,TyjuanHagler,Tyjuan,Hagler ,,LB,Cincinnati
NFL2005,5,174,San Francisco 49ers,RasheedMarshall,Rasheed,Marshall ,,WR,WestVirginia
NFL2005,6,175,Oakland Raiders,AnttajHawthorne,Anttaj,Hawthorne ,,DT,Wisconsin
NFL2005,6,176,Cleveland Browns,NickSpeegle,Nick,Speegle ,,LB,NewMexico
NFL2005,6,177,San Diego Chargers,WesSims,Wes,Sims ,,OT,Oklahoma
NFL2005,6,178,Tampa Bay Buccaneers,AnthonyBryant,Anthony,Bryant ,,DT,Alabama
NFL2005,6,179,Tennessee Titans,BoScaife,Bo,Scaife ,,TE,Texas
NFL2005,6,180,Green Bay Packers,MichaelMontgomery,Michael,Montgomery ,,DE,TexasA&M
NFL2005,6,181,Chicago Bears,ChrisHarris,Chris,Harris ,,S,LouisianaMonroe
NFL2005,6,182,New York Jets,CedricHouston,Cedric,Houston ,,RB,Tennessee
