NFL1977,1,1,Tampa Bay Buccaneers,RickyBell,Ricky,Bell,,Running Back,USC
NFL1977,1,2,Dallas Cowboys,TonyDorsett,Tony,Dorsett,,Running Back,Pittsburgh
NFL1977,1,3,Cincinnati Bengals,EddieEdwards,Eddie,Edwards,,Defensive End,MiamiFL
NFL1977,1,4,New York Jets,MarvinPowell,Marvin,Powell,,Tackle,USC
NFL1977,1,5,New York Giants,GaryJeter,Gary,Jeter,,Defensive Tackle,USC
NFL1977,1,6,Atlanta Falcons,WarrenBryant,Warren,Bryant,,Tackle,Kentucky
NFL1977,1,7,New Orleans Saints,JoeCampbell,Joe,Campbell,,Defensive End,Maryland
NFL1977,1,8,Cincinnati Bengals,WilsonWhitley,Wilson,Whitley,,Defensive Tackle,Houston
NFL1977,1,9,Green Bay Packers,MikeButler,Mike,Butler,,Defensive End,Kansas
NFL1977,1,10,Kansas City Chiefs,GaryGreen,Gary,Green,,Cornerback,Baylor
NFL1977,1,11,Houston Oilers,MorrisTowns,Morris,Towns,,Tackle,Missouri
NFL1977,1,12,Buffalo Bills,PhilDokes,Phil,Dokes,,Defensive Tackle,OklahomaState
NFL1977,1,13,Miami Dolphins,AJDuhe,AJ,Duhe,,Defensive End,LouisianaState
NFL1977,1,14,Seattle Seahawks,SteveAugust,Steve,August,,Guard,Tulsa
NFL1977,1,15,Chicago Bears,TedAlbrecht,Ted,Albrecht,,Tackle,California
NFL1977,1,16,New England Patriots,RaymondClayborn,Raymond,Clayborn,,Cornerback,Texas
NFL1977,1,17,Cleveland Browns,RobertJackson,Robert,Jackson,,Linebacker,TexasA&M
NFL1977,1,18,Denver Broncos,SteveSchindler,Steve,Schindler,,Guard,BostonCollege
NFL1977,1,19,St Louis Cardinals,StevePisarkiewicz,Steve,Pisarkiewicz,,Quarterback,Missouri
NFL1977,1,20,Atlanta Falcons,WilsonFaumuina,Wilson,Faumuina,,Defensive Tackle,SanJoséState
NFL1977,1,21,Pittsburgh Steelers,RobinCole,Robin,Cole,,Linebacker,NewMexico
NFL1977,1,22,Cincinnati Bengals,MikeCobb,Mike,Cobb,,Tight End,MichiganState
NFL1977,1,23,Los Angeles Rams,BobBrudzinski,Bob,Brudzinski,,Linebacker,OhioState
NFL1977,1,24,San Diego Chargers,BobRush,Bob,Rush,,Center,MemphisState
NFL1977,1,25,New England Patriots,StanleyMorgan,Stanley,Morgan,,Wide Receiver,Tennessee
NFL1977,1,26,Baltimore Colts,RandyBurke,Randy,Burke,,Wide Receiver,Kentucky
NFL1977,1,27,Minnesota Vikings,TommyKramer,Tommy,Kramer,,Quarterback,Rice
NFL1977,1,28,Green Bay Packers,EzraJohnson,Ezra,Johnson,,Defensive End,MorrisBrown
NFL1977,2,29,Tampa Bay Buccaneers,DaveLewis,Dave,Lewis,,Linebacker,USC
NFL1977,2,30,Seattle Seahawks,TomLynch,Tom,Lynch,,Tackle,BostonCollege
NFL1977,2,31,Los Angeles Rams,NolanCromwell,Nolan,Cromwell,,Defensive Back,Kansas
NFL1977,2,32,New York Giants,JohnnyPerkins,Johnny,Perkins,,Wide Receiver,AbileneChristian
NFL1977,2,33,New York Jets,WesleyWalker,Wesley,Walker,,Wide Receiver,California
NFL1977,2,34,New Orleans Saints,MikeFultz,Mike,Fultz,,Defensive Tackle,Nebraska
NFL1977,2,35,Oakland Raiders,MikeDavis,Mike,Davis,,Defensive Back,Colorado
NFL1977,2,36,Atlanta Falcons,RCThielemann,RC,Thielemann,,Guard,Arkansas
NFL1977,2,37,Kansas City Chiefs,TonyReed,Tony,Reed,,Running Back,Colorado
NFL1977,2,38,Houston Oilers,GeorgeReihner,George,Reihner,,Guard,PennState
