NFL1972,1,1,Buffalo Bills,WaltPatulski,Walt,Patulski,,Defensive end,NotreDame
NFL1972,1,2,Cincinnati Bengals,ShermanWhite,Sherman,White,,Defensive end,California
NFL1972,1,3,Chicago Bears,LionelAntoine,Lionel,Antoine,,Offensive tackle,SouthernIllinois
NFL1972,1,4,St Louis Cardinals,BobbyMoore,Bobby,Moore,,Wide receiver,Oregon
NFL1972,1,5,Denver Broncos,RileyOdoms,Riley,Odoms,,Tight end,Houston
NFL1972,1,6,Houston Oilers,GregSampson,Greg,Sampson,,Defensive end,Stanford
NFL1972,1,7,Green Bay Packers,WillieBuchanon,Willie,Buchanon,,Cornerback,SanDiegoState
NFL1972,1,8,New Orleans Saints,RoyceSmith,Royce,Smith,,Guard,Georgia
NFL1972,1,9,New York Jets,JeromeBarkum,Jerome,Barkum,,Wide receiver,JacksonState
NFL1972,1,10,Minnesota Vikings,JeffSiemon,Jeff,Siemon,,Linebacker,Stanford
NFL1972,1,11,Green Bay Packers,JerryTagge,Jerry,Tagge,,Quarterback,Nebraska
NFL1972,1,12,Chicago Bears,CraigClemons,Craig,Clemons,,Safety,Iowa
NFL1972,1,13,Pittsburgh Steelers,FrancoHarris,Franco,Harris,,Fullback,PennState
NFL1972,1,14,Philadelphia Eagles,JohnReaves,John,Reaves,,Quarterback,Florida
NFL1972,1,15,Atlanta Falcons,ClarenceEllis,Clarence,Ellis,,Safety,NotreDame
NFL1972,1,16,Detroit Lions,HerbOrvis,Herb,Orvis,,Defensive end,Colorado
NFL1972,1,17,New York Giants,EldridgeSmall,Eldridge,Small,,Defensive back,TexasA&I
NFL1972,1,18,Cleveland Browns,ThomDarden,Thom,Darden,,Cornerback,Michigan
NFL1972,1,19,San Francisco 49ers,TerryBeasley,Terry,Beasley,,Wide receiver,Auburn
NFL1972,1,20,New York Jets,MikeTaylor,Mike,Taylor,,Linebacker,Michigan
NFL1972,1,21,Oakland Raiders,MikeSiani,Mike,Siani,,Wide receiver,Villanova
NFL1972,1,22,Baltimore Colts,TomDrougas,Tom,Drougas,,Offensive tackle,Oregon
NFL1972,1,23,Kansas City Chiefs,JeffKinney,Jeff,Kinney,,Running back,Nebraska
NFL1972,1,24,New York Giants,LarryJacobson,Larry,Jacobson,,Defensive end,Nebraska
NFL1972,1,25,Miami Dolphins,MikeKadish,Mike,Kadish,,Defensive tackle,NotreDame
NFL1972,1,26,Dallas Cowboys,BillThomas,Bill,Thomas,,Running back,BostonCollege
NFL1972,2,27,Buffalo Bills,ReggieMcKenzie,Reggie,McKenzie,,Guard,Michigan
NFL1972,2,28,San Francisco 49ers,RalphMcGill,Ralph,McGill,,Safety,Tulsa
NFL1972,2,29,Cincinnati Bengals,TommyCasanova,Tommy,Casanova,,Defensive back,LSU
NFL1972,2,30,Los Angeles Rams,JimBertelsen,Jim,Bertelsen,,Running back,Texas
NFL1972,2,31,New Orleans Saints,WillieHall,Willie,Hall,,Linebacker,USC
NFL1972,2,32,St Louis Cardinals,MarkArneson,Mark,Arneson,,Linebacker,Arizona
NFL1972,2,33,Oakland Raiders,KelvinKorver,Kelvin,Korver,,Tackle,NorthwesternIowa
NFL1972,2,34,Green Bay Packers,ChesterMarcol,Chester,Marcol,,Kicker,Hillsdale
NFL1972,2,35,Dallas Cowboys,RobertNewhouse,Robert,Newhouse,,Running back,Houston
NFL1972,2,36,San Diego Chargers,PeteLazetich,Pete,Lazetich,,Defensive end,Stanford
NFL1972,2,37,Philadelphia Eagles,DanYochum,Dan,Yochum,,Tackle,Syracuse
NFL1972,2,38,Pittsburgh Steelers,GordonGravelle,Gordon,Gravelle,,Tackle,BrighamYoung
NFL1972,2,39,Dallas Cowboys,JohnBabinecz,John,Babinecz,,Linebacker,Villanova
NFL1972,2,40,Atlanta Falcons,PatSullivan,Pat,Sullivan,,Quarterback,Auburn
NFL1972,2,41,Atlanta Falcons,SteveOkoniewski,Steve,Okoniewski,,Tackle,Montana
NFL1972,2,42,Atlanta Falcons,RosieManning,Rosie,Manning,,Defensive tackle,N.E.Oklahoma
NFL1972,2,43,Oakland Raiders,JohnVella,John,Vella,,Tackle,USC
NFL1972,2,44,San Francisco 49ers,JeanBarrett,Jean,Barrett,,Tackle,Tulsa
NFL1972,2,45,Cleveland Browns,CliffordBrooks,Clifford,Brooks,,Defensive back,TennesseeState
NFL1972,2,46,Baltimore Colts,JackMildren,Jack,Mildren,,Defensive back,Oklahoma
NFL1972,2,47,Baltimore Colts,GlennDoughty,Glenn,Doughty,,Wide receiver,Michigan
NFL1972,2,48,Baltimore Colts,LydellMitchell,Lydell,Mitchell,,Running back,PennState
NFL1972,2,49,New England Patriots,TomReynolds,Tom,Reynolds,,Wide receiver,SanDiegoState
NFL1972,2,50,Minnesota Vikings,EdMarinaro,Ed,Marinaro,,Running back,Cornell
NFL1972,2,51,Cleveland Browns,LesterSims,Lester,Sims,,Defensive end,AlabamaState
NFL1972,2,52,Dallas Cowboys,CharlesMcKee,Charles,McKee,,Wide receiver,Arizona
NFL1972,3,53,Buffalo Bills,FredSwendson,Fred,Swendson,,Defensive end,NotreDame
NFL1972,3,54,Cincinnati Bengals,JimLeClair,Jim,LeClair,,Linebacker,NorthDakota
NFL1972,3,55,New York Giants,JohnMendenhall,John,Mendenhall,,Defensive tackle,Grambling
NFL1972,3,56,Houston Oilers,LewisJolley,Lewis,Jolley,,Running back,NorthCarolina
NFL1972,3,57,St Louis Cardinals,TomBeckman,Tom,Beckman,,Defensive end,Michigan
NFL1972,3,58,Denver Broncos,BillPhillips,Bill,Phillips,,Linebacker,ArkansasState
NFL1972,3,59,Minnesota Vikings,BartBuetow,Bart,Buetow,,Tackle,Minnesota
NFL1972,3,60,New Orleans Saints,BobKuziel,Bob,Kuziel,,Center,Pittsburgh
NFL1972,3,61,San Diego Chargers,BillMcClard,Bill,McClard,,Kicker,Arkansas
NFL1972,3,62,Chicago Bears,JohnnyMusso,Johnny,Musso,,Running back,Alabama
NFL1972,3,63,Pittsburgh Steelers,JohnMcMakin,John,McMakin,,Tight end,Clemson
NFL1972,3,64,Dallas Cowboys,MikeKeller,Mike,Keller,,Linebacker,Michigan
NFL1972,3,65,Detroit Lions,KenSanders,Ken,Sanders,,Defensive end,HowardPayne
NFL1972,3,66,New York Jets,GaryHammond,Gary,Hammond,,Wide receiver,SouthernMethodist
NFL1972,3,67,Atlanta Falcons,LesGoodman,Les,Goodman,,Running back,Yankton
NFL1972,3,68,Philadelphia Eagles,TomLuken,Tom,Luken,,Guard,Purdue
NFL1972,3,69,New York Giants,TomMozisek,Tom,Mozisek,,Running back,Houston
NFL1972,3,70,Los Angeles Rams,LawrenceMcCutcheon,Lawrence,McCutcheon,,Running back,ColoradoState
NFL1972,3,71,San Francisco 49ers,AllenDunbar,Allen,Dunbar,,Wide receiver,Southern
NFL1972,3,72,Oakland Raiders,MelLunsford,Mel,Lunsford,,Defensive tackle,CentralStateOH
NFL1972,3,73,New England Patriots,JimWhite,Jim,White,,Defensive end,ColoradoState
NFL1972,3,74,New Orleans Saints,TomMyers,Tom,Myers,,Safety,Syracuse
NFL1972,3,75,Houston Oilers,SolomonFreelon,Solomon,Freelon,,Guard,Grambling
NFL1972,3,76,Philadelphia Eagles,BobbyMajors,Bobby,Majors,,Defensive back,Tennessee
NFL1972,3,77,Miami Dolphins,GaryKosins,Gary,Kosins,,Running back,Dayton
NFL1972,3,78,Dallas Cowboys,MarvBateman,Marv,Bateman,,Punter,Utah
NFL1972,4,79,Buffalo Bills,RandyJackson,Randy,Jackson,,Running back,WichitaState
NFL1972,4,80,Pittsburgh Steelers,LorenzoBrinkley,Lorenzo,Brinkley,,Defensive back,Missouri
NFL1972,4,81,Cincinnati Bengals,BernardJackson,Bernard,Jackson,,Defensive back,WashingtonState
NFL1972,4,82,St Louis Cardinals,JeffPatLyman,Jeff Pat,Lyman,,Linebacker,BrighamYoung
NFL1972,4,83,Dallas Cowboys,TimKearney,Tim,Kearney,,Linebacker,NorthernMichigan
NFL1972,4,84,St Louis Cardinals,MartinImhof,Martin,Imhof,,Defensive tackle,SanDiegoState
NFL1972,4,85,New Orleans Saints,MikeCrangle,Mike,Crangle,,Defensive end,Tennessee-Martin
NFL1972,4,86,Green Bay Packers,EricPatton,Eric,Patton,,Linebacker,NotreDame
NFL1972,4,87,Los Angeles Rams,JohnSaunders,John,Saunders,,Defensive back,Toledo
NFL1972,4,88,Pittsburgh Steelers,EdBradley,Ed,Bradley,,Linebacker,WakeForest
NFL1972,4,89,New York Jets,EdGaligher,Ed,Galigher,,Defensive end,UCLA
NFL1972,4,90,Dallas Cowboys,RobertWest,Robert,West,,Wide receiver,SanDiegoState
NFL1972,4,91,Miami Dolphins,LarryBall,Larry,Ball,,Defensive end,Louisville
NFL1972,4,92,Philadelphia Eagles,PoJames,Po,James,,Running back,NewMexicoState
NFL1972,4,93,Dallas Cowboys,ChuckZapiec,Chuck,Zapiec,,Linebacker,PennState
NFL1972,4,94,Atlanta Falcons,AndrewHoward,Andrew,Howard,,Defensive tackle,Grambling
NFL1972,4,95,Los Angeles Rams,EddiePhillips,Eddie,Phillips,,Quarterback,Texas
NFL1972,4,96,San Francisco 49ers,WindlanHall,Windlan,Hall,,Defensive back,ArizonaState
NFL1972,4,97,Kansas City Chiefs,AndyHamilton,Andy,Hamilton,,Wide receiver,LSU
NFL1972,4,98,Oakland Raiders,CliffBranch,Cliff,Branch,,Wide receiver,Colorado
NFL1972,4,99,New Orleans Saints,JoeFederspiel,Joe,Federspiel,,Linebacker,Kentucky
NFL1972,4,100,Oakland Raiders,DaveDalby,Dave,Dalby,,Center,UCLA
NFL1972,4,101,New Orleans Saints,MikeColeman,Mike,Coleman,,Defensive end,KnoxvilleCollege
NFL1972,4,102,Denver Broncos,TomGraham-1,Tom,Graham,,Linebacker,Oregon
NFL1972,4,103,Miami Dolphins,AlBenton,Al,Benton,,Tackle,Ohio
NFL1972,4,104,Baltimore Colts,EricAllen,Eric,Allen,,Wide receiver,MichiganState
NFL1972,5,105,Buffalo Bills,LeonGarror,Leon,Garror,,Defensive back,AlcornA&M
NFL1972,5,106,Cincinnati Bengals,TomDeLeone,Tom,DeLeone,,Center,OhioState
NFL1972,5,107,New York Giants,TomGatewood,Tom,Gatewood,,Wide receiver,NotreDame
NFL1972,5,108,Buffalo Bills,BobPenchion,Bob,Penchion,,Guard,AlcornA&M
NFL1972,5,109,Atlanta Falcons,WilliamTaylor,William,Taylor,,Running back,Michigan
NFL1972,5,110,St Louis Cardinals,ConradDobler,Conrad,Dobler,,Guard,Wyoming
NFL1972,5,111,New Orleans Saints,BillButler,Bill,Butler,,Running back,KansasState
NFL1972,5,112,New Orleans Saints,CarlJohnson,Carl,Johnson,,Tackle,Nebraska
NFL1972,5,113,Pittsburgh Steelers,SteveFurness,Steve,Furness,,Defensive end,RhodeIsland
NFL1972,5,114,New York Jets,DickieHarris,Dickie,Harris,,Defensive back,SouthCarolina
NFL1972,5,115,Baltimore Colts,DonCroft,Don,Croft,,Defensive tackle,Texas-ElPaso
NFL1972,5,116,San Diego Chargers,JimBishop,Jim,Bishop,,Tight end,TennesseeTech
NFL1972,5,117,Chicago Bears,BobParsons,Bob,Parsons,,Tight end,PennState
NFL1972,5,118,Denver Broncos,JimKrieg,Jim,Krieg,,Wide receiver,Washington
NFL1972,5,119,Atlanta Falcons,RalphCindrich,Ralph,Cindrich,,Linebacker,Pittsburgh
NFL1972,5,120,Los Angeles Rams,BobChilds,Bob,Childs,,Guard,Kansas
NFL1972,5,121,New York Giants,LarryEdwards,Larry,Edwards,,Linebacker,TexasA&I
NFL1972,5,122,Cleveland Browns,GeorgeHunt,George,Hunt,,Kicker,Tennessee
NFL1972,5,123,San Francisco 49ers,MikeGreene,Mike,Greene,,Linebacker,Georgia
NFL1972,5,124,New England Patriots,RonBolton,Ron,Bolton,,Defensive back,NorfolkState
NFL1972,5,125,Los Angeles Rams,BobChristiansen,Bob,Christiansen,,Tight end,UCLA
NFL1972,5,126,New Orleans Saints,BobDavies,Bob,Davies,,Defensive back,SouthCarolina
NFL1972,5,127,Kansas City Chiefs,MiltDavis,Milt,Davis,,Defensive end,Texas-Arlington
NFL1972,5,128,Cleveland Browns,GregKucera,Greg,Kucera,,Running back,NorthernColorado
NFL1972,5,129,Miami Dolphins,CharlieBabb,Charlie,Babb,,Defensive back,MemphisState
NFL1972,5,130,San Diego Chargers,HarryGooden,Harry,Gooden,,Defensive end,AlcornA&M
NFL1972,6,131,Oakland Raiders,DanMedlin,Dan,Medlin,,Defensive tackle,NorthCarolinaState
NFL1972,6,132,New York Giants,JohnHill,John,Hill,,Center,Lehigh
NFL1972,6,133,Chicago Bears,BobPifferini,Bob,Pifferini,,Linebacker,UCLA
NFL1972,6,134,Houston Oilers,JoeBullard,Joe,Bullard,,Defensive back,Tulane
