NFL2010,1,1,St Louis Rams,SamBradford,Sam,Bradford,,QB,Oklahoma
NFL2010,1,2,Detroit Lions,NdamukongSuh,Ndamukong,Suh,,DT,Nebraska
NFL2010,1,3,Tampa Bay Buccaneers,GeraldMcCoy,Gerald,McCoy,,DT,Oklahoma
NFL2010,1,4,Washington Redskins,TrentWilliams,Trent,Williams,,OT,Oklahoma
NFL2010,1,5,Kansas City Chiefs,EricBerry,Eric,Berry,,S,Tennessee
NFL2010,1,6,Seattle Seahawks,RussellOkung,Russell,Okung,,OT,OklahomaState
NFL2010,1,7,Cleveland Browns,JoeHaden,Joe,Haden,,CB,Florida
NFL2010,1,8,Oakland Raiders,RolandoMcClain,Rolando,McClain,,LB,Alabama
NFL2010,1,9,Buffalo Bills,CJSpiller,CJ,Spiller,,RB,Clemson
NFL2010,1,10,Jacksonville Jaguars,TysonAlualu,Tyson,Alualu,,DT,California
NFL2010,1,11,San Francisco 49ers,AnthonyDavis-2010,Anthony,Davis,,OT,Rutgers
NFL2010,1,12,San Diego Chargers,RyanMathews,Ryan,Mathews,,RB,FresnoState
NFL2010,1,13,Philadelphia Eagles,BrandonGraham,Brandon,Graham,,DE,Michigan
NFL2010,1,14,Seattle Seahawks,EarlThomas,Earl,Thomas,,S,Texas
NFL2010,1,15,New York Giants,JasonPierrePaul,Jason,Pierre-Paul,,DE,SouthFlorida
NFL2010,1,16,Tennessee Titans,DerrickMorgan,Derrick,Morgan,,DE,GeorgiaTech
NFL2010,1,17,San Francisco 49ers,MikeIupati,Mike,Iupati,,G,Idaho
NFL2010,1,18,Pittsburgh Steelers,MaurkicePouncey,Maurkice,Pouncey,,C,Florida
NFL2010,1,19,Atlanta Falcons,SeanWeatherspoon,Sean,Weatherspoon,,LB,Missouri
NFL2010,1,20,Houston Texans,KareemJackson,Kareem,Jackson,,CB,Alabama
NFL2010,1,21,Cincinnati Bengals,JermaineGresham,Jermaine,Gresham,,TE,Oklahoma
NFL2010,1,22,Denver Broncos,DemaryiusThomas,Demaryius,Thomas,,WR,GeorgiaTech
NFL2010,1,23,Green Bay Packers,BryanBulaga,Bryan,Bulaga,,OT,Iowa
NFL2010,1,24,Dallas Cowboys,DezBryant,Dez,Bryant,,WR,OklahomaState
NFL2010,1,25,Denver Broncos,TimTebow,Tim,Tebow,,QB,Florida
NFL2010,1,26,Arizona Cardinals,DanWilliams,Dan,Williams,,DT,Tennessee
NFL2010,1,27,New England Patriots,DevinMcCourty,Devin,McCourty,,CB,Rutgers
NFL2010,1,28,Miami Dolphins,JaredOdrick,Jared,Odrick,,DT,PennState
NFL2010,1,29,New York Jets,KyleWilson,Kyle,Wilson,,CB,BoiseState
NFL2010,1,30,Detroit Lions,JahvidBest,Jahvid,Best,,RB,California
NFL2010,1,31,Indianapolis Colts,JerryHughes,Jerry,Hughes,,DE,TCU
NFL2010,1,32,New Orleans Saints,PatrickRobinson,Patrick,Robinson,,CB,FloridaState
NFL2010,2,33,St Louis Rams,RodgerSaffold,Rodger,Saffold,,OT,Indiana
NFL2010,2,34,Minnesota Vikings,ChrisCook,Chris,Cook,,CB,Virginia
NFL2010,2,35,Tampa Bay Buccaneers,BrianPrice,Brian,Price,,DT,UCLA
NFL2010,2,36,Kansas City Chiefs,DexterMcCluster,Dexter,McCluster,,RB,OleMiss
NFL2010,2,37,Philadelphia Eagles,NateAllen,Nate,Allen,,S,SouthFlorida
NFL2010,2,38,Cleveland Browns,TJWard,TJ,Ward,,S,Oregon
NFL2010,2,39,Tampa Bay Buccaneers,ArreliousBenn,Arrelious,Benn,,WR,Illinois
NFL2010,2,40,Miami Dolphins,KoaMisi,Koa,Misi,,DE,Utah
NFL2010,2,41,Buffalo Bills,TorellTroup,Torell,Troup,,DT,UCF
NFL2010,2,42,New England Patriots,RobGronkowski,Rob,Gronkowski,,TE,Arizona
NFL2010,2,43,Baltimore Ravens,SergioKindle,Sergio,Kindle,,DE,Texas
NFL2010,2,44,Oakland Raiders,LamarrHouston,Lamarr,Houston,,DE,Texas
NFL2010,2,45,Denver Broncos,ZaneBeadles,Zane,Beadles,,OT,Utah
NFL2010,2,46,New York Giants,LinvalJoseph,Linval,Joseph,,DT,EastCarolina
NFL2010,2,47,Arizona Cardinals,DarylWashington,Daryl,Washington,,LB,TCU
NFL2010,2,48,Carolina Panthers,JimmyClausen,Jimmy,Clausen,,QB,NotreDame
NFL2010,2,49,San Francisco 49ers,TaylorMays,Taylor,Mays,,S,USC
NFL2010,2,50,Kansas City Chiefs,JavierArenas,Javier,Arenas,,CB,Alabama
NFL2010,2,51,Minnesota Vikings,TobyGerhart,Toby,Gerhart,,RB,Stanford
NFL2010,2,52,Pittsburgh Steelers,JasonWorilds,Jason,Worilds,,DE,VirginiaTech
NFL2010,2,53,New England Patriots,JermaineCunningham,Jermaine,Cunningham,,DE,Florida
NFL2010,2,54,Cincinnati Bengals,CarlosDunlap,Carlos,Dunlap,,DE,Florida
NFL2010,2,55,Dallas Cowboys,SeanLee,Sean,Lee,,LB,PennState
NFL2010,2,56,Green Bay Packers,MikeNeal,Mike,Neal,,DE,Purdue
NFL2010,2,57,Baltimore Ravens,TerrenceCody,Terrence,Cody,,DT,Alabama
NFL2010,2,58,Houston Texans,BenTate-2010,Ben,Tate,,RB,Auburn
NFL2010,2,59,Cleveland Browns,MontarioHardesty,Montario,Hardesty,,RB,Tennessee
NFL2010,2,60,Seattle Seahawks,GoldenTate,Golden,Tate,,WR,NotreDame
NFL2010,2,61,New York Jets,VladimirDucasse,Vladimir,Ducasse,,OT,Massachusetts
NFL2010,2,62,New England Patriots,BrandonSpikes,Brandon,Spikes,,LB,Florida
NFL2010,2,63,Indianapolis Colts,PatAngerer,Pat,Angerer,,LB,Iowa
NFL2010,2,64,New Orleans Saints,CharlesBrown,Charles,Brown,,OT,USC
NFL2010,3,65,St Louis Rams,JeromeMurphy,Jerome,Murphy,,CB,SouthFlorida
