NFL1986,1,1,Tampa Bay Buccaneers,BoJackson,Bo,Jackson,,Running Back,Auburn
NFL1986,1,2,Atlanta Falcons,TonyCasillas,Tony,Casillas,,Nose tackle,Oklahoma
NFL1986,1,3,Houston Oilers,JimEverett,Jim,Everett,,Quarterback,Purdue
NFL1986,1,4,Indianapolis Colts,JonHand,Jon,Hand,,Defensive end,Alabama
NFL1986,1,5,St Louis Cardinals,AnthonyBell,Anthony,Bell,,Linebacker,MichiganState
NFL1986,1,6,New Orleans Saints,JimDombrowski,Jim,Dombrowski,,Offensive tackle,Virginia
NFL1986,1,7,Kansas City Chiefs,BrianJozwiak,Brian,Jozwiak,,Offensive tackle,WestVirginia
NFL1986,1,8,San Diego Chargers,LeslieONeal,Leslie,O'Neal,,Defensive end,OklahomaState
NFL1986,1,9,Pittsburgh Steelers,JohnRienstra,John,Rienstra,,Guard,Temple
NFL1986,1,10,Philadelphia Eagles,KeithByars,Keith,Byars,,Fullback,OhioState
NFL1986,1,11,Cincinnati Bengals,JoeKelly,Joe,Kelly,,Linebacker,Washington
NFL1986,1,12,Detroit Lions,ChuckLong,Chuck,Long,,Quarterback,Iowa
NFL1986,1,13,San Diego Chargers,JamesFitzpatrick,James,Fitzpatrick,,Offensive tackle,USC
NFL1986,1,14,Minnesota Vikings,GeraldRobinson,Gerald,Robinson,,Defensive End,Auburn
NFL1986,1,15,Seattle Seahawks,JohnLWilliams,John L,Williams,,Fullback,Florida
NFL1986,1,16,Buffalo Bills,RonnieHarmon,Ronnie,Harmon,,Running Back,Iowa
NFL1986,1,17,Atlanta Falcons,TimGreen,Tim,Green,,Linebacker,Syracuse
NFL1986,1,18,Dallas Cowboys,MikeSherrard,Mike,Sherrard,,Wide Receiver,UCLA
NFL1986,1,19,New York Giants,EricDorsey,Eric,Dorsey,,Defensive End,NotreDame
NFL1986,1,20,Buffalo Bills,WillWolford,Will,Wolford,,Offensive Tackle,Vanderbilt
NFL1986,1,21,Cincinnati Bengals,TimMcGee,Tim,McGee,,Wide Receiver,Tennessee
NFL1986,1,22,New York Jets,MikeHaight,Mike,Haight,,Offensive Tackle,Iowa
NFL1986,1,23,Los Angeles Rams,MikeSchad,Mike,Schad,,Offensive Tackle,Queen'sUniversity
NFL1986,1,24,Los Angeles Raiders,BobBuczkowski,Bob,Buczkowski,,Defensive End,Pittsburgh
NFL1986,1,25,Tampa Bay Buccaneers,RoderickJones,Roderick,Jones,,Cornerback,SouthernMethodist
NFL1986,1,26,New England Patriots,ReggieDupard,Reggie,Dupard,,Running Back,SouthernMethodist
NFL1986,1,27,Chicago Bears,NealAnderson,Neal,Anderson,,Running Back,Florida
NFL1986,2,28,Tampa Bay Buccaneers,JackieWalker2,Jackie,Walker,,Linebacker,JacksonState
